SQLDATE,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,EventCode,GoldsteinScale,SOURCEURL
20260409,"Texas, United States",31.106,-97.6475,130,-4.4,https://ktrh.iheart.com/featured/houston-texas-news/content/2026-04-09-trump-issues-warning-to-iran/
20260409,"Texas, United States",31.106,-97.6475,138,-7.0,https://www.newsbusters.org/blogs/nb/alex-christy/2026/04/09/politifact-contradicts-itself-whether-trump-threatened-commit-war
20260409,"Lubbock, Texas, United States",33.5779,-101.855,141,-6.5,https://www.houstonpublicmedia.org/articles/education/2026/04/09/548564/political-oversight-reaches-texas-college-classrooms-with-texas-tech-and-a-m-at-the-forefront/
20260409,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.houstonpublicmedia.org/articles/education/2026/04/09/548564/political-oversight-reaches-texas-college-classrooms-with-texas-tech-and-a-m-at-the-forefront/
20260409,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.houstonpublicmedia.org/articles/education/2026/04/09/548564/political-oversight-reaches-texas-college-classrooms-with-texas-tech-and-a-m-at-the-forefront/
20260409,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.fox26houston.com/news/republicans-will-have-tough-time-holding-texas-house-patrick-says
20260421,"Cedar Park, Texas, United States",30.5052,-97.8203,130,-4.4,https://www.fox7austin.com/weather/austin-weather-flash-flood-warning-williamson-county
20260418,"Robstown, Texas, United States",27.7903,-97.6689,130,-4.4,https://www.kiiitv.com/article/tech/science/environment/nueces-county-drainage-district-2-secures-4-million-grant-flooding-projects/503-7feb4015-22c8-4b67-b499-fed428459820
20260417,"Haltom City, Texas, United States",32.7996,-97.2692,130,-4.4,https://www.wfaa.com/article/news/local/tarrant-county/police-are-searching-for-a-missing-and-endangered-teen-in-haltom-city-officials-say/287-320cd4cb-598d-47eb-80b8-4c41f52206c9
20260417,"El Paso, Texas, United States",31.7587,-106.487,130,-4.4,https://kvia.com/news/top-stories/2026/04/17/abc-7-stormtrack-weather-warm-dry-windy-friday/
20260417,"Fort Worth, Texas, United States",32.7254,-97.3208,134,-5.8,https://www.keranews.org/texas-news/2026-04-17/dallas-man-convicted-of-mailing-threats-white-powder-to-fort-worth-federal-courthouse
20260417,"Houston, Texas, United States",29.7633,-95.3633,138,-7.0,https://www.41nbc.com/warner-robins-man-pleads-guilty-after-knife-attack-police-standoff/
20260417,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://thechronicle.com.gh/feature-america-moon-africa-dungeon/
20260417,"San Antonio, Texas, United States",29.4241,-98.4936,138,-7.0,https://www.portlandmercury.com/good-morning-news/good-morning-news-lloyd-center-to-close-trail-blazers-in-the-playoffs-pulp-fiction-prayers-your-4k-for-war-new-tom-waits-anyone/
20260418,"San Antonio, Texas, United States",29.4241,-98.4936,130,-4.4,https://www.4bu.com.au/trending/stories/cuteness-overload-zoo-announces-birth-of-twin-cotton-top-tamarin/
20260417,"Wise County, Texas, United States",33.2001,-97.667,130,-4.4,https://www.fox4news.com/news/athena-strand-murder-tanner-horner-trial-recap
20260417,"Manistee, Michigan, United States",44.2444,-86.3242,130,-4.4,https://www.9and10news.com/2026/04/17/huron-manistee-national-forests-officials-assess-damage-after-significant-rainfall-flooding/
20260417,"Pine River, Michigan, United States",43.9834,-83.8886,130,-4.4,https://www.9and10news.com/2026/04/17/huron-manistee-national-forests-officials-assess-damage-after-significant-rainfall-flooding/
20260417,"Grand Rapids, Michigan, United States",42.9634,-85.6681,130,-4.4,https://www.9and10news.com/2026/04/17/huron-manistee-national-forests-officials-assess-damage-after-significant-rainfall-flooding/
20260417,"Los Angeles, California, United States",34.0522,-118.244,138,-7.0,https://www.poynter.org/commentary/2026/hegseth-compares-press-biblical-pharisees/
20260417,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.nhregister.com/news/article/ct-anti-ice-citizens-bank-protests-return-22212092.php
20260417,"Houston, Texas, United States",29.7633,-95.3633,138,-7.0,https://www.41nbc.com/warner-robins-man-pleads-guilty-after-knife-attack-police-standoff/
20260417,"Croton Dam, Michigan, United States",43.4372,-85.6645,130,-4.4,https://www.9and10news.com/2026/04/17/huron-manistee-national-forests-officials-assess-damage-after-significant-rainfall-flooding/
20260417,"Michigan, United States",43.3504,-84.5603,143,-6.5,https://www.abc12.com/news/health/michigan-senate-passes-bills-limiting-nurses-mandatory-overtime/article_71a1e6a9-d05e-4a36-a2ea-db4a2969c11b.html
20260417,"Michigan, United States",43.3504,-84.5603,138,-7.0,https://www.yahoo.com/news/articles/michigan-rivers-overflowing-could-force-132212288.html
20260417,"Texas, United States",31.106,-97.6475,134,-5.8,https://www.scotusblog.com/2026/04/opinions-on-the-way/
20260417,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.manilatimes.net/2026/04/18/tmt-newswire/globenewswire/beond-establishes-us-headquarters-in-austin-as-texas-leads-the-nation-into-a-new-era-of-brain-health/2322990
20260417,"Texas, United States",31.106,-97.6475,130,-4.4,https://worldtribune.com/strait-of-hormuz-reopens-as-u-s-blockade-of-iran-goes-global-trump-warns-israel-oil-prices-drop/
20260417,"Texas, United States",31.106,-97.6475,138,-7.0,https://net.hr/danas/svijet/tanner-horner-oteo-athenu-strand-7-porota-plakala-slusajuci-njezine-posljednje-rijeci-1099860e-3a2f-11f1-936f-9600040c8f8e
20260418,"Texas, United States",31.106,-97.6475,141,-6.5,https://freerepublic.com/tag/*/index?more=4375335
20260417,"Texas, United States",31.106,-97.6475,130,-4.4,https://noticias.r7.com/internacional/ira-diz-que-ormuz-esta-aberto-e-trump-ve-acordo-em-breve-para-acabar-com-a-guerra-17042026/
20260417,"Texas, United States",31.106,-97.6475,130,-4.4,http://www.universityherald.com/articles/80258/20260330/iran-declares-us-israeli-universities-middle-east-legitimate-targets.htm
20260417,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://decider.com/2026/04/17/trevor-noah-joy-in-the-trenches-netflix-review/
20260417,"Los Angeles, California, United States",34.0522,-118.244,138,-7.0,https://www.mercurynews.com/2026/04/17/arellano-pope-isnt-afraid-of-trump-we-shouldnt-be-either/
20260417,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://www.el-balad.com/16915655
20260417,"Los Angeles, California, United States",34.0522,-118.244,131,-5.8,https://www.pressdemocrat.com/2026/04/17/abcarian-why-anti-american-sentiment-is-on-the-rise/
20260417,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.nhregister.com/news/article/ct-anti-ice-citizens-bank-protests-return-22212092.php
20260417,"Antrim County, Michigan, United States",45.05,-85.1334,130,-4.4,https://www.nationalmemo.com/can-trump-stop-midterm-elections
20260417,"Houston, Texas, United States",29.7633,-95.3633,138,-7.0,https://www.41nbc.com/warner-robins-man-pleads-guilty-after-knife-attack-police-standoff/
20260417,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://wkzo.com/2026/04/17/916632/
20260417,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.wnem.com/2026/04/17/attorney-general-dana-nessel-warns-bitcoin-atm-scams/
20260417,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.wnem.com/2026/04/17/attorney-general-dana-nessel-warns-bitcoin-atm-scams/
20260417,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.houstonpublicmedia.org/articles/news/texas/2026/04/17/549410/big-bend-residents-and-national-environmental-group-sue-trump-administration-over-border-wall-plan/
20260417,"Portland, Oregon, United States",45.5235,-122.676,141,-6.5,https://nwlaborpress.org/2026/04/union-to-city-hall-wage-theft-is-tax-fraud/
20260417,"Amarillo, Texas, United States",35.222,-101.831,138,-7.0,https://www.keranews.org/texas-news/2026-04-17/dallas-man-convicted-of-mailing-threats-white-powder-to-fort-worth-federal-courthouse
20260417,"Texas, United States",31.106,-97.6475,130,-4.4,https://foreignpolicy.com/2026/04/17/strait-hormuz-completely-open-iran-trump-us-blockade-oil/?tpcc=recirc_trending062921
20260417,"Amarillo, Texas, United States",35.222,-101.831,138,-7.0,https://www.keranews.org/texas-news/2026-04-17/dallas-man-convicted-of-mailing-threats-white-powder-to-fort-worth-federal-courthouse
20260417,"Haltom City, Texas, United States",32.7996,-97.2692,130,-4.4,https://www.wfaa.com/article/news/local/tarrant-county/police-are-searching-for-a-missing-and-endangered-teen-in-haltom-city-officials-say/287-320cd4cb-598d-47eb-80b8-4c41f52206c9
20260417,"Amarillo, Texas, United States",35.222,-101.831,138,-7.0,https://www.keranews.org/texas-news/2026-04-17/dallas-man-convicted-of-mailing-threats-white-powder-to-fort-worth-federal-courthouse
20260417,"Fort Worth, Texas, United States",32.7254,-97.3208,138,-7.0,https://www.keranews.org/texas-news/2026-04-17/dallas-man-convicted-of-mailing-threats-white-powder-to-fort-worth-federal-courthouse
20260417,"Houston, Texas, United States",29.7633,-95.3633,138,-7.0,https://www.41nbc.com/warner-robins-man-pleads-guilty-after-knife-attack-police-standoff/
20260418,"Nueces County, Texas, United States",27.7336,-97.6336,130,-4.4,https://www.kiiitv.com/article/tech/science/environment/nueces-county-drainage-district-2-secures-4-million-grant-flooding-projects/503-7feb4015-22c8-4b67-b499-fed428459820
20260418,"Nueces County, Texas, United States",27.7336,-97.6336,130,-4.4,https://www.kiiitv.com/article/tech/science/environment/nueces-county-drainage-district-2-secures-4-million-grant-flooding-projects/503-7feb4015-22c8-4b67-b499-fed428459820
20260417,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.cbc.ca/news/world/us-ice-issues-lyon-resignation-9.7167751
20260417,"Fort Worth, Texas, United States",32.7254,-97.3208,138,-7.0,https://www.keranews.org/texas-news/2026-04-17/dallas-man-convicted-of-mailing-threats-white-powder-to-fort-worth-federal-courthouse
20260417,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.rawstory.com/trump-supreme-court-2676757431/
20260417,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.registercitizen.com/news/article/ct-anti-ice-citizens-bank-protests-return-22212092.php
20260417,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.foxnews.com/politics/texas-ag-sues-houston-mayor-city-council-new-sanctuary-city-ordinance-limiting-ice-cooperation
20260417,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.foxnews.com/politics/texas-ag-sues-houston-mayor-city-council-new-sanctuary-city-ordinance-limiting-ice-cooperation
20260418,"Texas, United States",31.106,-97.6475,141,-6.5,https://freerepublic.com/tag/*/index?more=4375335
20260417,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.dailymail.co.uk/news/article-15743715/tornado-extreme-weather-midwest.html
20260421,"Comal River, Texas, United States",29.7041,-98.1139,130,-4.4,https://www.el-balad.com/16919783
20260421,"Bexar, Texas, United States",29.4833,-98.1708,130,-4.4,https://www.el-balad.com/16919783
20260421,"San Antonio, Texas, United States",29.4241,-98.4936,130,-4.4,https://www.el-balad.com/16919783
20260421,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.dailypolitical.com/2026/04/21/halliburton-nysehal-posts-quarterly-earnings-results-beats-expectations-by-0-02-eps.html
20260421,"Comal River, Texas, United States",29.7041,-98.1139,130,-4.4,https://www.el-balad.com/16919783
20260421,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.thenation.com/article/politics/democrats-missed-opportunity-2026-2028-party-reform-vision/
20260421,"Houston, Texas, United States",29.7633,-95.3633,138,-7.0,https://www.houstonpress.com/news/another-hisd-hearing-for-an-outspoken-union-leader/
20260421,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,https://www.latimes.com/business/story/2026-04-21/an-oil-company-joins-with-trump-administration-to-bully-california-over-offshore-drilling
20260421,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,https://www.latimes.com/business/story/2026-04-21/an-oil-company-joins-with-trump-administration-to-bully-california-over-offshore-drilling
20260421,"El Paso, Texas, United States",31.7587,-106.487,130,-4.4,https://www.ibtimes.co.uk/ice-detains-army-sergeants-wife-immigration-appointment-1792826
20260421,"San Antonio, Texas, United States",29.4241,-98.4936,144,-7.5,https://www.kens5.com/article/news/local/flooding-leaves-roads-closed-rescues-performed-after-heavy-san-antonio-storms/273-4cb5751f-c44c-49c8-ac61-08a52977efa3
20260421,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.miningjournal.net/news/front-page-news/2026/04/local-churches-put-on-installations-of-public-art-honoring-national-day-of-awareness-for-missing-and-murdered-indigenous-women-and-relatives-national-endangered-species-day/
20260421,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.benzinga.com/news/space/26/04/51930729/environmental-group-to-protest-at-starbase-as-investors-visit-spacex-ahead-of-ipo
20260421,"Harris County, Texas, United States",29.8336,-95.4002,130,-4.4,https://www.khou.com/article/news/local/domestic-violence-resources-houston/285-22292065-b25f-48f3-be6f-8522f226f02a
20260421,"Texas, United States",31.106,-97.6475,133,-5.8,https://www.rappler.com/technology/south-texas-environmental-justice-network-protest-spacex-analyst-meetings/
20260420,"Texas, United States",31.106,-97.6475,140,-6.5,https://www.keranews.org/texas-news/2026-04-20/texas-attorney-general-ken-paxton-sues-democratic-donor-platform-actblue
20260420,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.el-balad.com/16919401
20260421,"Portland, Oregon, United States",45.5235,-122.676,143,-6.5,https://artvoice.com/2026/04/20/lori-chavez-deremer-has-resigned-as-labor-secretary/
20260421,"United Day School, Texas, United States",27.5167,-99.48,141,-6.5,https://www.lmtonline.com/local/article/laredo-private-school-choice-22207968.php
20260421,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.lmtonline.com/local/article/laredo-private-school-choice-22207968.php
20260421,"Portland, Oregon, United States",45.5235,-122.676,143,-6.5,https://artvoice.com/2026/04/20/lori-chavez-deremer-has-resigned-as-labor-secretary/
20260421,"Travis County, Texas, United States",30.3335,-97.8003,141,-6.5,https://www.kvue.com/article/news/local/homeless/austin-texas-housing-services-expansion-proposals/269-b615b9af-5705-4f7e-bcff-8a4bd640a980
20260420,"Michigan, United States",43.3504,-84.5603,1414,-6.5,https://forward.com/news/819784/michigan-university-regents-lena-epstein-amir-makled/
20260420,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.washingtonexaminer.com/news/campaigns/state/4535993/trump-mike-johnson-virginia-tele-rally-against-abigail-spanberger-gerrymander/
20260420,"Nashville International Airport, Tennessee, United States",36.1311,-86.6706,130,-4.4,https://www.aol.co.uk/articles/near-mid-air-collision-between-222105657.html
20260421,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.sacurrent.com/news/san-antonio-news/niosa-officials-hang-rain-rock-as-flash-flood-warning-issued-for-bexar-county/
20260421,"Genesee County, Michigan, United States",43.0334,-83.6833,130,-4.4,https://banana1015.com/elroys-fenton-hiring/
20260421,"Nashville International Airport, Tennessee, United States",36.1311,-86.6706,130,-4.4,https://www.independent.co.uk/travel/news-and-advice/southwest-airlines-near-miss-nashville-b2961415.html
20260421,"Ann Arbor, Michigan, United States",42.2709,-83.7263,141,-6.5,https://www.michigandaily.com/opinion/op-eds/its-time-to-protect-trans-rights-not-just-visibility/
20260421,"Michigan, United States",43.3504,-84.5603,138,-7.0,https://www.dailymail.co.uk/news/article-15749617/war-Ugandan-rainforest-chimps.html
20260421,"Long Beach, California, United States",33.767,-118.189,130,-4.4,https://www.breitbart.com/politics/2026/04/20/ca-state-commission-refuses-permit-charity-4th-july-fireworks-show-long-beach-allows-sea-world-40-nights/
20260421,"Los Angeles County, California, United States",34.3667,-118.201,141,-6.5,https://www.el-balad.com/16919477
20260421,"Texas, United States",31.106,-97.6475,140,-6.5,https://www.krgv.com/news/texas-attorney-general-ken-paxton-sues-democratic-donor-platform-actblue
20260411,"Michigan, United States",43.3504,-84.5603,141,-6.5,https://www.uppermichiganssource.com/2026/04/11/keweenaw-nurses-join-statewide-rallies-better-work-conditions/
20260411,"Michigan, United States",43.3504,-84.5603,141,-6.5,https://www.uppermichiganssource.com/2026/04/11/keweenaw-nurses-join-statewide-rallies-better-work-conditions/
20260411,"Texas, United States",31.106,-97.6475,141,-6.5,https://hanfordsentinel.com/news/national/texas-officials-give-early-ok-to-revamped-social-studies-curriculum-bible-infused-reading-list/article_8fbcf74c-44d1-5354-9218-9851589df797.html
20260411,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://www.rheaheraldnews.com/news/article_71755ead-9f4d-494c-b185-fb7ede949d36.html
20260411,"Palm Beach International Airport, Florida, United States",26.6878,-80.0905,138,-7.0,https://www.yahoo.com/news/articles/irans-trump-card-pakistan-peace-070046384.html
20260411,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://www.nbclosangeles.com/news/local/mysterious-ice-chunk-crashes-through-whittier-adu-roof/3874603/
20260411,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.dailypress.net/news/regional-news/2026/04/elissa-slotkin-for-president-michigan-democrat-isnt-ruling-out-2028-run/
20260411,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.dailypress.net/news/regional-news/2026/04/elissa-slotkin-for-president-michigan-democrat-isnt-ruling-out-2028-run/
20260411,"San Antonio, Texas, United States",29.4241,-98.4936,143,-6.5,https://www.galvnews.com/news/may-election-might-mean-big-change-for-galveston/article_af038186-8d77-48aa-bb4b-5a02a4f3e604.html
20260411,"San Antonio, Texas, United States",29.4241,-98.4936,130,-4.4,https://www.galvnews.com/news/may-election-might-mean-big-change-for-galveston/article_af038186-8d77-48aa-bb4b-5a02a4f3e604.html
20260410,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://www.lmtonline.com/news/houston-texas/article/harris-county-gop-ice-22200267.php
20260410,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.krgv.com/news/texas-agriculture-commissioner-warns-ranchers-as-new-world-screwworm-detected-90-miles-from-border
20260411,"Houston, Texas, United States",29.7633,-95.3633,138,-7.0,https://www.houstonpublicmedia.org/articles/news/city-of-houston/2026/04/10/548817/ken-paxton-says-he-will-absolutely-stop-houston-ordinance-limiting-coordination-between-hpd-and-ice/
20260410,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://english.elpais.com/science-tech/2026-04-10/artemis-astronauts-face-the-most-dangerous-part-of-their-mission-riding-a-fireball-through-the-atmosphere-on-re-entry.html
20260410,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://english.elpais.com/science-tech/2026-04-10/artemis-astronauts-face-the-most-dangerous-part-of-their-mission-riding-a-fireball-through-the-atmosphere-on-re-entry.html
20260410,"Houston, Texas, United States",29.7633,-95.3633,141,-6.5,https://www.durangoherald.com/articles/bible-stories-would-be-part-of-a-new-texas-public-schools-reading-list-drawing-attention/
20260410,"Houston, Texas, United States",29.7633,-95.3633,141,-6.5,https://www.durangoherald.com/articles/bible-stories-would-be-part-of-a-new-texas-public-schools-reading-list-drawing-attention/
20260410,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.durangoherald.com/articles/bible-stories-would-be-part-of-a-new-texas-public-schools-reading-list-drawing-attention/
20260410,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.durangoherald.com/articles/bible-stories-would-be-part-of-a-new-texas-public-schools-reading-list-drawing-attention/
20260410,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.durangoherald.com/articles/bible-stories-would-be-part-of-a-new-texas-public-schools-reading-list-drawing-attention/
20260410,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.dp.ru:443/a/2026/04/10/aktjor-dzhejson-sigel-zajavil
20260410,"Boerne, Texas, United States",29.7947,-98.732,130,-4.4,https://news4sanantonio.com/news/local/bandera-man-sentenced-to-18-years-in-crash-that-killed-family-of-three-boerne-texas-investigation-speeding-fatal-collision-hospital-firefighters-witnesses-courtroom-judge
20260410,"Dallas, Texas, United States",32.7831,-96.8067,141,-6.5,https://www.cpapracticeadvisor.com/2026/04/10/sec-taps-dallas-lawyer-as-top-corporate-enforcement-cop-job/181363/
20260410,"Dallas, Texas, United States",32.7831,-96.8067,141,-6.5,https://www.cpapracticeadvisor.com/2026/04/10/sec-taps-dallas-lawyer-as-top-corporate-enforcement-cop-job/181363/
20260410,"Fort Worth, Texas, United States",32.7254,-97.3208,141,-6.5,https://www.cpapracticeadvisor.com/2026/04/10/sec-taps-dallas-lawyer-as-top-corporate-enforcement-cop-job/181363/
20260410,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.cpapracticeadvisor.com/2026/04/10/sec-taps-dallas-lawyer-as-top-corporate-enforcement-cop-job/181363/
20260410,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.generation-nt.com/actualites/waymo-robotaxis-waze-nids-poule-2073806
20260410,"Polk County, Texas, United States",30.7835,-94.8502,130,-4.4,https://www.cbs19.tv/article/news/local/2-arrested-for-meth-in-polk-county-mother-charged-with-child-endangerment/501-dcee481d-baa2-4f35-b183-10b4b8d9d50a
20260406,"Michigan, United States",43.3504,-84.5603,134,-5.8,https://www.wtol.com/article/news/local/180th-fighter-wing-to-conduct-night-flying-this-week-heres-when-to-expect-to-see-or-hear-training-operations/512-258ef273-40ca-4100-a22d-ce412be4ff4e
20260406,"Big Bend, Texas, United States",28.9377,-95.326,141,-6.5,https://www.theguardian.com/us-news/2026/apr/06/first-thing-trump-accused-of-threatening-possible-war-crimes-in-iran-post
20260406,"El Paso, Texas, United States",31.7587,-106.487,141,-6.5,https://arkansas-catholic.org/2026/04/01/el-paso-march-deportations-vigil/
20260407,"El Paso, Texas, United States",31.7587,-106.487,141,-6.5,https://www.texastribune.org/2026/04/06/ice-detention-el-paso-iranian-asylum-seeker/
20260406,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://www.keysnews.com/news/national/new-frontier-artemis-astronauts-break-space-distance-record/article_a9927039-de8e-5b85-82dd-a1dc41d8225c.html
20260406,"San Antonio, Texas, United States",29.4241,-98.4936,130,-4.4,https://foxsanantonio.com/newsletter-daily/suspect-accused-of-attacking-elderly-person-charging-at-police-officers-arrested
20260406,"Port Arthur, Texas, United States",29.8988,-93.9288,1384,-7.0,https://b93.net/ixp/151/p/us-287-interstate-transition/
20260407,"Port Arthur, Texas, United States",29.8988,-93.9288,1384,-7.0,https://kkyr.com/ixp/151/p/us-287-interstate-transition/
20260406,"Central Christian Church, Texas, United States",29.2919,-94.7952,141,-6.5,https://www.ksat.com/news/local/2026/04/06/san-antonio-book-festival-to-return-with-over-100-authors-on-saturday/
20260406,"Berrien County, Michigan, United States",41.95,-86.4167,138,-7.0,https://wsbt.com/news/local/ticks-lyme-disease-warm-weather-bugs-outside-nature-prevention-health-black-legged-tick-dangers-berrien-county-michigan
20260406,"Berrien County, Michigan, United States",41.95,-86.4167,138,-7.0,https://wsbt.com/news/local/ticks-lyme-disease-warm-weather-bugs-outside-nature-prevention-health-black-legged-tick-dangers-berrien-county-michigan
20260406,"Los Angeles, California, United States",34.0522,-118.244,1383,-7.0,https://nypost.com/2026/04/06/us-news/police-evacuate-hundreds-from-influencers-birthday-in-la-club/
20260406,"Los Angeles, California, United States",34.0522,-118.244,1383,-7.0,https://nypost.com/2026/04/06/us-news/police-evacuate-hundreds-from-influencers-birthday-in-la-club/
20260406,"Los Angeles County, California, United States",34.3667,-118.201,138,-7.0,https://www.ibtimes.com.au/la-county-reports-record-flea-borne-typhus-outbreak-90-hospitalized-1865547
20260406,"Bronson Hospital, Michigan, United States",42.2881,-85.5808,130,-4.4,https://wkzo.com/2026/04/06/911697/
20260406,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.kpcnews.com/heraldrepublican/article_6db80225-a39a-4f51-b8c7-1927c86d3154.html
20260406,"Michigan, United States",43.3504,-84.5603,134,-5.8,https://www.wtol.com/article/news/local/180th-fighter-wing-to-conduct-night-flying-this-week-heres-when-to-expect-to-see-or-hear-training-operations/512-258ef273-40ca-4100-a22d-ce412be4ff4e
20260406,"Michigan, United States",43.3504,-84.5603,138,-7.0,https://www.wkar.org/michigans-data-center-divide/2026-04-06/proposed-data-center-wont-move-forward-in-lansing-as-deep-green-withdraws
20260407,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.wnmufm.org/local-regional-news/2026-04-06/mike-rogers-campaign-gets-45m-boost-in-outside-spending
20260406,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://thefederalist.com/2026/04/06/politico-tortures-fema-data-to-pretend-trump-is-denying-disaster-relief-in-blue-states/
20260406,"Michigan, United States",43.3504,-84.5603,141,-6.5,https://milawyersweekly.com/news/2026/04/06/civil-practice-service-of-process-4/
20260406,"Big Bend, Texas, United States",28.9377,-95.326,130,-4.4,https://www.kwbu.org/news-from-across-texas/2026-04-06/protesters-gather-in-austin-to-defend-big-bend-against-proposed-border-wall
20260407,"El Paso, Texas, United States",31.7587,-106.487,141,-6.5,https://www.texastribune.org/2026/04/06/ice-detention-el-paso-iranian-asylum-seeker/
20260406,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.manilatimes.net/2026/04/07/business/real-estate-and-property/how-robotics-solves-construction-inefficiencies/2314556
20260407,"Texas, United States",31.106,-97.6475,138,-7.0,https://www.newsweek.com/gop-lawmaker-us-ground-troops-iran-11790503
20260406,"Texas, United States",31.106,-97.6475,141,-6.5,https://townhall.com/tipsheet/amy-curtis/2026/04/06/elizabeth-warren-jeff-bezos-wealth-n2673962
20260406,"Big Bend, Texas, United States",28.9377,-95.326,141,-6.5,https://www.theguardian.com/us-news/2026/apr/06/first-thing-trump-accused-of-threatening-possible-war-crimes-in-iran-post
20260406,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.theguardian.com/us-news/2026/apr/06/first-thing-trump-accused-of-threatening-possible-war-crimes-in-iran-post
20260407,"Texas, United States",31.106,-97.6475,138,-7.0,https://www.omakchronicle.com/news/national/war-in-the-middle-east-latest-developments/article_e55de87a-e8fa-526b-8992-48ed1e849501.html
20260406,"Texas, United States",31.106,-97.6475,138,-7.0,https://www.bryantimes.com/news/war-in-the-middle-east-latest-developments/article_4c3307b5-0207-530f-95c0-7d9baa5b0baf.html
20260406,"Big Bend, Texas, United States",28.9377,-95.326,130,-4.4,https://www.kwbu.org/news-from-across-texas/2026-04-06/protesters-gather-in-austin-to-defend-big-bend-against-proposed-border-wall
20260406,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://www.latimes.com/lifestyle/story/2026-04-06/new-vogue-spa-eyeball-care-review-digital-eye-strain
20260406,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://freerepublic.com/tag/*/index?more=4373796
20260406,"Los Angeles, California, United States",34.0522,-118.244,138,-7.0,https://www.theblaze.com/news/ice-nabs-relatives-of-iranian-general-whom-trump-whacked-in-first-term
20260406,"Los Angeles, California, United States",34.0522,-118.244,138,-7.0,https://www.theblaze.com/news/ice-nabs-relatives-of-iranian-general-whom-trump-whacked-in-first-term
20260406,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://www.latimes.com/lifestyle/story/2026-04-06/new-vogue-spa-eyeball-care-review-digital-eye-strain
20260406,"Los Angeles, California, United States",34.0522,-118.244,1383,-7.0,https://nypost.com/2026/04/06/us-news/police-evacuate-hundreds-from-influencers-birthday-in-la-club/
20260406,"Los Angeles, California, United States",34.0522,-118.244,1383,-7.0,https://nypost.com/2026/04/06/us-news/police-evacuate-hundreds-from-influencers-birthday-in-la-club/
20260406,"Los Angeles, California, United States",34.0522,-118.244,1383,-7.0,https://nypost.com/2026/04/06/us-news/police-evacuate-hundreds-from-influencers-birthday-in-la-club/
20260406,"Big Bend, Texas, United States",28.9377,-95.326,141,-6.5,https://www.theguardian.com/us-news/2026/apr/06/first-thing-trump-accused-of-threatening-possible-war-crimes-in-iran-post
20260406,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.theguardian.com/us-news/2026/apr/06/first-thing-trump-accused-of-threatening-possible-war-crimes-in-iran-post
20260406,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://freerepublic.com/tag/*/index?more=4373796
