1299061374	20260414040000	20260421133000	1	seattletimes.com	https://www.seattletimes.com/business/no-delegation-from-iran-visits-islamabad-state-television-says-as-talks-speculation-grows/	27	5305	5275	5380	0	20	6256	-3.94866732477789		
1300278554	20260421133000	20260421133000	1	sandiegouniontribune.com	https://www.sandiegouniontribune.com/2026/04/21/iran-us-talks-pakistan/	32	6601	6621	6630	0	20	7275	-3.61344537815126		
1299059172	20260414031500	20260421133000	1	seattletimes.com	https://www.seattletimes.com/business/no-delegation-from-iran-visits-islamabad-state-television-says-as-talks-speculation-grows/	27	5305	5325	5334	0	40	6256	-3.94866732477789		
1299059172	20260414031500	20260421133000	1	wzzm13.com	https://www.wzzm13.com/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5250	5270	5279	0	40	6036	-3.35365853658536		
1299059172	20260414031500	20260421133000	1	wfaa.com	https://www.wfaa.com/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5250	5270	5279	0	40	6036	-3.35365853658536		
1299059172	20260414031500	20260421133000	1	sandiegouniontribune.com	https://www.sandiegouniontribune.com/2026/04/21/iran-us-talks-pakistan/	32	6601	6621	6630	0	20	7275	-3.61344537815126		
1299059172	20260414031500	20260421133000	1	cbs19.tv	https://www.cbs19.tv/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5250	5270	5279	0	40	6036	-3.35365853658536		
1300278555	20260421133000	20260421133000	1	sandiegouniontribune.com	https://www.sandiegouniontribune.com/2026/04/21/iran-us-talks-pakistan/	32	6621	6571	6630	0	20	7275	-3.61344537815126		
1299112896	20260414111500	20260421133000	1	seattletimes.com	https://www.seattletimes.com/business/no-delegation-from-iran-visits-islamabad-state-television-says-as-talks-speculation-grows/	27	5286	5275	5306	0	20	6256	-3.94866732477789		
1299112896	20260414111500	20260421133000	1	wfaa.com	https://www.wfaa.com/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5231	5220	5251	0	20	6036	-3.35365853658536		
1299112896	20260414111500	20260421133000	1	wzzm13.com	https://www.wzzm13.com/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5231	5220	5251	0	20	6036	-3.35365853658536		
1299112896	20260414111500	20260421133000	1	sandiegouniontribune.com	https://www.sandiegouniontribune.com/2026/04/21/iran-us-talks-pakistan/	32	6582	6571	6602	0	20	7275	-3.61344537815126		
1299112896	20260414111500	20260421133000	1	cbs19.tv	https://www.cbs19.tv/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5231	5220	5251	0	20	6036	-3.35365853658536		
1299062046	20260414034500	20260421133000	1	sandiegouniontribune.com	https://www.sandiegouniontribune.com/2026/04/21/iran-us-talks-pakistan/	32	6583	6571	6604	1	60	7275	-3.61344537815126		
1299062046	20260414034500	20260421133000	1	cbs19.tv	https://www.cbs19.tv/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5232	5220	5253	1	80	6036	-3.35365853658536		
1299062046	20260414034500	20260421133000	1	seattletimes.com	https://www.seattletimes.com/business/no-delegation-from-iran-visits-islamabad-state-television-says-as-talks-speculation-grows/	27	5287	5275	5308	1	60	6256	-3.94866732477789		
1299062046	20260414034500	20260421133000	1	wfaa.com	https://www.wfaa.com/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5232	5220	5253	1	80	6036	-3.35365853658536		
1299062046	20260414034500	20260421133000	1	wzzm13.com	https://www.wzzm13.com/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5232	5220	5253	1	80	6036	-3.35365853658536		
1299210962	20260414221500	20260421133000	1	seattletimes.com	https://www.seattletimes.com/business/no-delegation-from-iran-visits-islamabad-state-television-says-as-talks-speculation-grows/	27	5325	5275	5334	0	20	6256	-3.94866732477789		
1300278556	20260421133000	20260421133000	1	sandiegouniontribune.com	https://www.sandiegouniontribune.com/2026/04/21/iran-us-talks-pakistan/	32	6621	6601	6630	0	20	7275	-3.61344537815126		
1300180403	20260421003000	20260421133000	1	seattletimes.com	https://www.seattletimes.com/business/no-delegation-from-iran-visits-islamabad-state-television-says-as-talks-speculation-grows/	27	5325	5305	5334	0	40	6256	-3.94866732477789		
1300180403	20260421003000	20260421133000	1	wfaa.com	https://www.wfaa.com/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5270	5250	5279	0	40	6036	-3.35365853658536		
1300180403	20260421003000	20260421133000	1	wzzm13.com	https://www.wzzm13.com/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5270	5250	5279	0	40	6036	-3.35365853658536		
1300180403	20260421003000	20260421133000	1	sandiegouniontribune.com	https://www.sandiegouniontribune.com/2026/04/21/iran-us-talks-pakistan/	32	6621	6601	6630	0	20	7275	-3.61344537815126		
1300180403	20260421003000	20260421133000	1	cbs19.tv	https://www.cbs19.tv/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5270	5250	5279	0	40	6036	-3.35365853658536		
1300278557	20260421133000	20260421133000	1	phnompenhpost.com	https://phnompenhpost.com/business/cambodia-optimistic-us-tariffs-will-drop-below-36/	6	1343	-1	1319	1	100	2714	1.69902912621359		
1300235886	20260421083000	20260421133000	1	asiaone.com	https://www.asiaone.com/asia/japan-scraps-ban-lethal-weapons-exports-change-postwar-pacifist-policy	25	4760	4688	4726	1	100	4954	-1.41206675224647		
1300278558	20260421133000	20260421133000	1	esmmagazine.com	https://www.esmmagazine.com/a-brands/unilever-europe-workers-push-for-magnum-like-job-protections-in-mcmormick-deal-memo-shows-310166	2	533	342	439	1	60	2749	-1.13122171945701		
1300278559	20260421133000	20260421133000	1	phnompenhpost.com	https://phnompenhpost.com/international/four-killed-as-violence-grips-bangladesh-youth-rally/	14	2401	-1	2412	1	40	6600	-7.53098188751191		
1300278560	20260421133000	20260421133000	1	phnompenhpost.com	https://phnompenhpost.com/international/four-killed-as-violence-grips-bangladesh-youth-rally/	14	2401	-1	2435	0	10	6600	-7.53098188751191		
